"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"CH","2017-05-06","85.5","2.1156","5.9024","Chris Iannetta",596115,519008,"null","called_strike",,,,,"9","null","R","R","L","COL","ARI","S","null","null",0,1,2017,"-0.7882","0.3094","0.7424","1.7322","null","null","null",1,7,"Bot","null","null",,,455104,,"170507_024611",,,,,,,"3.7072","1.7451","null","null","null","85.3280","1844","5.5400",490544,519008,455104,502671,592273,571875,605113,630111,572041,453923,"54.9602","0.000","0.000","null","null","null","null"
"FT","2017-05-06","91.6","2.1894","5.8983","Chris Iannetta",596115,519008,"null","called_strike",,,,,"8","null","R","R","L","COL","ARI","S","null","null",0,0,2017,"-1.1820","0.8563","-0.0452","2.3380","null","null","null",1,7,"Bot","null","null",,,455104,,"170507_024551",,,,,,,"3.7560","1.8264","null","null","null","90.7260","2224","5.6140",490544,519008,455104,502671,592273,571875,605113,630111,572041,453923,"54.8867","0.000","0.000","null","null","null","null"
"FT","2017-05-06","91.6","2.1949","5.8046","Chris Iannetta",448602,519008,"field_out","hit_into_play",,,,,"8","Mark Reynolds grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R","R","L","COL","ARI","X","5","ground_ball",0,0,2017,"-0.9898","0.3030","-0.0147","1.8542","null","null","null",0,7,"Bot","106.57","168.41",,,455104,,"170507_024511",,,,,,,"3.8403","1.5876","4","72.1","-30.3560","90.7960","2068","5.5460",490544,519008,455104,502671,592273,571875,605113,630111,572041,453923,"54.9545","0.049","0.048","0.00",1,0,0
"SL","2017-05-06","82.7","1.7639","5.7073","Chris Iannetta",435622,605177,"strikeout","swinging_strike",,,,,"13","Ian Desmond strikes out swinging.  ","R","R","L","COL","ARI","S","null","null",2,2,2017,"-0.1242","0.1620","-0.5332","1.2038","null","null","518934.00",2,6,"Bot","null","null",,,455104,,"170507_023529",,,,,,,"3.3984","1.4987","null","null","null","82.9230","2309","6.3390",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.1607","0.000","0.000","0.00",1,0,0
"FF","2017-05-06","93.5","1.3750","6.2242","Chris Iannetta",435622,605177,"null","foul",,,,,"12","null","R","R","L","COL","ARI","S","null","null",2,1,2017,"-0.6210","1.5960","0.0518","3.7850","null","null","518934.00",2,6,"Bot","null","null",,,455104,,"170507_023458",,,,,,,"3.4084","1.4987","null","null","null","94.9480","2199","6.9000",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.6007","0.000","0.000","null","null","null","null"
"SL","2017-05-06","80.3","1.7039","5.6685","Chris Iannetta",435622,605177,"null","called_strike",,,,,"14","null","R","R","L","COL","ARI","S","null","null",2,0,2017,"0.0834","-0.0169","0.8531","1.7020","null","null","518934.00",2,6,"Bot","null","null",,,455104,,"170507_023432",,,,,,,"3.5271","1.6163","null","null","null","80.7290","2206","6.5510",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9493","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.4","1.5637","6.0268","Chris Iannetta",435622,605177,"null","ball",,,,,"12","null","R","R","L","COL","ARI","B","null","null",1,0,2017,"-1.0765","0.9879","1.3851","2.7247","null","null","518934.00",2,6,"Bot","null","null",,,455104,,"170507_023409",,,,,,,"3.5522","1.6714","null","null","null","93.9440","2162","6.3530",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.1476","0.000","0.000","null","null","null","null"
"FF","2017-05-06","95.0","1.3728","6.1744","Chris Iannetta",435622,605177,"null","ball",,,,,"12","null","R","R","L","COL","ARI","B","null","null",0,0,2017,"-0.8533","1.1223","0.8531","4.7955","null","null","518934.00",2,6,"Bot","null","null",,,455104,,"170507_023344",,,,,,,"3.5343","1.7188","null","null","null","95.8530","2226","6.5240",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9766","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.8","1.8255","5.9038","Chris Iannetta",571448,605177,"strikeout","swinging_strike",,,,,"8","Nolan Arenado strikes out swinging.  ","R","R","L","COL","ARI","S","null","null",1,2,2017,"0.0001","0.2955","-0.1454","1.8468","null","null","518934.00",1,6,"Bot","null","null",,,455104,,"170507_023311",,,,,,,"3.4584","1.5886","null","null","null","82.1850","2414","6.2450",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.2549","0.000","0.000","0.00",1,0,0
"SL","2017-05-06","83.6","1.8731","5.7164","Chris Iannetta",571448,605177,"null","blocked_ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",0,2,2017,"-0.1451","0.0088","-0.6189","0.5388","null","null","518934.00",1,6,"Bot","null","null",,,455104,,"170507_023235",,,,,,,"3.4832","1.8534","null","null","null","84.5270","2415","6.5680",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9321","0.000","0.000","null","null","null","null"
"SI","2017-05-06","94.0","1.2715","6.0631","Chris Iannetta",571448,605177,"null","foul",,,,,"11","null","R","R","L","COL","ARI","S","null","null",0,1,2017,"-0.6542","0.8034","-0.2206","3.5897","null","null","518934.00",1,6,"Bot","null","null",,,455104,,"170507_023210",,,,,,,"3.4384","1.5886","null","null","null","95.0240","2090","6.5930",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9071","0.000","0.000","null","null","null","null"
"SI","2017-05-06","94.1","1.6706","6.0526","Chris Iannetta",571448,605177,"null","called_strike",,,,,"12","null","R","R","L","COL","ARI","S","null","null",0,0,2017,"-1.0445","0.8872","1.0710","2.7527","null","null","518934.00",1,6,"Bot","null","null",,,455104,,"170507_023124",,,,,,,"3.5171","1.8490","null","null","null","95.1260","2198","6.5320",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9683","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.4","1.4958","6.1631","Chris Iannetta",518934,605177,"single","hit_into_play_no_out",,,,,"8","DJ LeMahieu singles on a ground ball to shortstop Nick Ahmed, deflected by pitcher Andrew Chafin.  ","R","R","L","COL","ARI","X","1","ground_ball",1,1,2017,"-1.3379","1.0795","-0.0791","2.2154","null","null","null",1,6,"Bot","118.49","170.00",,,455104,,"170507_023037",,,,,,,"3.5783","1.6286","null","90.3","-17.3000","94.6390","2087","6.6580",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.8424","0.144","0.133","0.90",1,1,0
"SI","2017-05-06","93.1","1.6714","5.8740","Chris Iannetta",518934,605177,"null","ball",,,,,"14","null","R","R","L","COL","ARI","B","null","null",0,1,2017,"-0.9263","0.5934","1.0467","1.7235","null","null","null",1,6,"Bot","null","null",,,455104,,"170507_023015",,,,,,,"3.6046","1.8176","null","null","null","94.8960","2128","6.7890",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.7116","0.000","0.000","null","null","null","null"
"SI","2017-05-06","92.5","1.5737","6.0111","Chris Iannetta",518934,605177,"null","called_strike",,,,,"8","null","R","R","L","COL","ARI","S","null","null",0,0,2017,"-1.0206","0.9682","-0.1992","2.1452","null","null","null",1,6,"Bot","null","null",,,455104,,"170507_022958",,,,,,,"3.7672","1.8664","null","null","null","94.0310","2112","6.6240",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.8762","0.000","0.000","null","null","null","null"
"SL","2017-05-06","80.8","1.6708","5.8423","Chris Iannetta",453568,605177,"field_out","hit_into_play",,,,,"4","Charlie Blackmon grounds out sharply, second baseman Brandon Drury to first baseman Paul Goldschmidt.  ","R","L","L","COL","ARI","X","4","ground_ball",1,1,2017,"0.1442","0.0008","-0.4066","2.4477","null","null","null",0,6,"Bot","142.71","248.00",,,455104,,"170507_022919",,,,,,,"3.8633","1.5996","119","106.3","4.8920","81.4340","2205","6.3000",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.2006","0.643","0.607","0.00",1,0,0
"SI","2017-05-06","91.8","1.6899","6.0773","Chris Iannetta",453568,605177,"null","ball",,,,,"14","null","R","L","L","COL","ARI","B","null","null",0,1,2017,"-0.7880","0.8286","1.3608","1.3589","null","null","null",0,6,"Bot","null","null",,,455104,,"170507_022900",,,,,,,"3.5647","1.7890","null","null","null","93.4900","2033","6.7870",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.7134","0.000","0.000","null","null","null","null"
"SI","2017-05-06","91.6","1.6212","6.0150","Chris Iannetta",453568,605177,"null","called_strike",,,,,"8","null","R","L","L","COL","ARI","S","null","null",0,0,2017,"-0.8596","0.8439","-0.0135","1.7146","null","null","null",0,6,"Bot","null","null",,,455104,,"170507_022839",,,,,,,"3.6410","1.7189","null","null","null","92.9870","2060","6.7090",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.7910","0.000","0.000","null","null","null","null"
"SI","2017-05-06","94.8","1.1970","6.1084","Chris Iannetta",542881,605177,"strikeout","called_strike",,,,,"1","Tyler Anderson called out on strikes.  ","R","L","L","COL","ARI","S","null","null",0,2,2017,"-0.9907","1.0968","-0.4952","3.4894","null","448602.00","467827.00",2,5,"Bot","null","null",,,455104,,"170507_021544",,,,,,,"3.6033","1.9152","null","null","null","96.1610","2139","6.7900",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.7101","0.000","0.000","0.00",1,0,0
"SL","2017-05-06","79.7","1.6331","5.7227","Chris Iannetta",542881,605177,"null","foul",,,,,"7","null","R","L","L","COL","ARI","S","null","null",0,1,2017,"-0.0698","-0.3474","-0.6011","1.6167","null","448602.00","467827.00",2,5,"Bot","null","null",,,455104,,"170507_021518",,,,,,,"3.6183","1.6286","null","null","null","80.2480","2190","6.2780",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.2227","0.000","0.000","null","null","null","null"
"SL","2017-05-06","79.8","1.8538","5.8059","Chris Iannetta",542881,605177,"null","swinging_strike",,,,,"8","null","R","L","L","COL","ARI","S","null","null",0,0,2017,"-0.0549","0.2988","-0.1792","2.0505","null","448602.00","467827.00",2,5,"Bot","null","null",,,455104,,"170507_021459",,,,,,,"3.6383","1.6286","null","null","null","80.2070","2104","6.2780",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.2222","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.5","1.3515","6.1726","Chris Iannetta",452672,605177,"strikeout","called_strike",,,,,"7","Ryan Hanigan called out on strikes.  ","R","R","L","COL","ARI","S","null","null",0,2,2017,"-1.1609","1.2730","-0.4081","2.2535","null","448602.00","467827.00",1,5,"Bot","null","null",,,455104,,"170507_021421",,,,,,,"3.6050","1.9305","null","null","null","94.1760","2124","6.5490",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9513","0.000","0.000","0.00",1,0,0
"SL","2017-05-06","81.9","1.5789","6.0654","Chris Iannetta",452672,605177,"null","foul",,,,,"8","null","R","R","L","COL","ARI","S","null","null",0,2,2017,"-0.1101","0.3597","-0.1438","1.5793","null","448602.00","467827.00",1,5,"Bot","null","null",,,455104,,"170507_021348",,,,,,,"3.1784","1.4587","null","null","null","81.4170","2161","6.1690",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.3316","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.1","1.6302","6.0410","Chris Iannetta",452672,605177,"null","foul",,,,,"6","null","R","R","L","COL","ARI","S","null","null",0,1,2017,"-0.9157","1.0722","0.4303","2.4926","null","448602.00","467827.00",1,5,"Bot","null","null",,,455104,,"170507_021310",,,,,,,"3.1784","1.4587","null","null","null","93.5940","2144","6.5200",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9804","0.000","0.000","null","null","null","null"
"FF","2017-05-06","93.6","1.5505","6.0325","Chris Iannetta",452672,605177,"null","foul",,,,,"2","null","R","R","L","COL","ARI","S","null","null",0,0,2017,"-0.7775","0.9680","-0.0998","2.9026","null","448602.00","467827.00",1,5,"Bot","null","null",,,455104,,"170507_021245",,,,,,,"3.1784","1.4587","null","null","null","94.8370","2093","6.5890",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9115","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.1","1.7990","5.8309","Chris Iannetta",467827,605177,"single","hit_into_play_score",,,,,"8","Gerardo Parra singles on a line drive to right fielder Gregor Blanco.   Ian Desmond scores.    Mark Reynolds to 2nd.  ","R","L","L","COL","ARI","X","null","line_drive",1,0,2017,"0.1345","-0.1333","0.2303","1.8119","null","435622.00","448602.00",1,5,"Bot","248.00","119.84",,,455104,,"170507_021126",,,,,,,"3.2984","1.5187","229","86.2","17.8120","81.5280","2282","6.0960",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.4043","0.669","0.653","0.90",1,1,0
"SL","2017-05-06","79.4","1.8312","5.7533","Chris Iannetta",467827,605177,"null","ball",,,,,"14","null","R","L","L","COL","ARI","B","null","null",0,0,2017,"-0.0986","-0.0716","1.2724","2.4002","null","435622.00","448602.00",1,5,"Bot","null","null",,,455104,,"170507_021059",,,,,,,"3.4547","1.7564","null","null","null","79.8980","2049","6.3710",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.1288","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.0","1.7501","5.7942","Chris Iannetta",596115,605177,"strikeout","foul_tip",,,,,"8","Trevor Story strikes out on a foul tip.  ","R","R","L","COL","ARI","S","null","null",2,2,2017,"0.0338","0.1237","-0.1080","2.1168","null","435622.00","448602.00",0,5,"Bot","null","null",,,455104,,"170507_021017",,,,,,,"3.5283","1.5986","null","null","null","81.5740","2201","6.2310",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.2688","0.000","0.000","0.00",1,0,0
"FF","2017-05-06","93.9","1.5248","6.2106","Chris Iannetta",596115,605177,"null","foul",,,,,"5","null","R","R","L","COL","ARI","S","null","null",2,1,2017,"-0.8130","1.2443","-0.0608","2.8990","null","435622.00","448602.00",0,5,"Bot","null","null",,,455104,,"170507_020945",,,,,,,"3.5283","1.5986","null","null","null","94.6770","2106","6.5150",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9849","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.5","1.6157","5.9817","Chris Iannetta",596115,605177,"null","ball",,,,,"14","null","R","R","L","COL","ARI","B","null","null",1,1,2017,"-1.0846","0.8688","1.2595","1.8269","null","435622.00","448602.00",0,5,"Bot","null","null",,,455104,,"170507_020921",,,,,,,"3.7397","1.8264","null","null","null","94.2450","2039","6.4710",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.0291","0.000","0.000","null","null","null","null"
"SL","2017-05-06","82.6","1.7023","5.6508","Chris Iannetta",596115,605177,"null","ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",0,1,2017,"-0.3396","-0.0045","-0.4084","1.5796","null","435622.00","448602.00",0,5,"Bot","null","null",,,455104,,"170507_020834",,,,,,,"3.5446","1.8102","null","null","null","83.2810","2372","6.4040",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.0965","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.7","1.5544","6.0647","Chris Iannetta",596115,605177,"null","called_strike",,,,,"9","null","R","R","L","COL","ARI","S","null","null",0,0,2017,"-0.9612","0.7946","0.4631","2.1284","null","435622.00","448602.00",0,5,"Bot","null","null",,,455104,,"170507_020813",,,,,,,"3.6422","1.7939","null","null","null","94.7710","2042","6.5620",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9380","0.000","0.000","null","null","null","null"
"SI","2017-05-06","94.1","1.5910","6.0253","Chris Iannetta",448602,605177,"walk","ball",,,,,"14","Mark Reynolds walks.   Ian Desmond to 2nd.  ","R","R","L","COL","ARI","B","null","null",3,2,2017,"-0.9821","0.9357","1.1040","2.5766","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020727",,,,,,,"3.6984","1.8302","null","null","null","95.0880","2152","6.5350",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9654","0.000","0.000","0.70",1,0,0
"SI","2017-05-06","93.1","1.6201","6.0345","Chris Iannetta",448602,605177,"null","called_strike",,,,,"8","null","R","R","L","COL","ARI","S","null","null",3,1,2017,"-1.2429","1.0031","-0.2236","1.8610","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020703",,,,,,,"3.7084","1.8302","null","null","null","93.7310","2014","6.5020",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.9983","0.000","0.000","null","null","null","null"
"SI","2017-05-06","92.0","1.4427","6.1545","Chris Iannetta",448602,605177,"null","called_strike",,,,,"6","null","R","R","L","COL","ARI","S","null","null",3,0,2017,"-1.0003","0.7262","0.3966","3.0846","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020624",,,,,,,"3.8060","1.8952","null","null","null","93.1310","2092","6.6160",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.8838","0.000","0.000","null","null","null","null"
"SI","2017-05-06","93.7","1.4899","6.0796","Chris Iannetta",448602,605177,"null","ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",2,0,2017,"-1.2251","0.9052","-0.0803","1.1302","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020603",,,,,,,"3.7309","1.8790","null","null","null","94.8670","2183","6.6970",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.8035","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.6","1.8855","6.0932","Chris Iannetta",448602,605177,"null","ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",1,0,2017,"-0.2425","0.2702","-0.2674","1.3425","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020538",,,,,,,"3.8285","1.8790","null","null","null","81.1660","2276","6.0500",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.4507","0.000","0.000","null","null","null","null"
"SL","2017-05-06","80.5","1.9760","5.8357","Chris Iannetta",448602,605177,"null","ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",0,0,2017,"-0.2078","0.2804","-0.0993","1.4521","null","null","435622.00",0,5,"Bot","null","null",,,455104,,"170507_020518",,,,,,,"3.7635","1.8302","null","null","null","80.5570","2272","6.3370",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"54.1635","0.000","0.000","null","null","null","null"
"SL","2017-05-06","80.2","1.8934","6.1086","Chris Iannetta",435622,571578,"single","hit_into_play_no_out",,,,,"6","Ian Desmond singles on a ground ball to left fielder Yasmany Tomas.  ","R","R","L","COL","ARI","X","null","ground_ball",2,2,2017,"0.4066","0.1399","0.4151","2.4056","null","null","null",0,5,"Bot","70.83","108.04",,,455104,,"170507_020125",,,,,,,"3.4683","1.5087","125","96.1","5.0260","81.0140","2243","6.3330",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.1676","0.573","0.538","0.90",1,1,0
"SL","2017-05-06","78.6","1.9861","6.2512","Chris Iannetta",435622,571578,"null","called_strike",,,,,"3","null","R","R","L","COL","ARI","S","null","null",2,1,2017,"0.4023","0.3407","0.3668","3.0647","null","null","null",0,5,"Bot","null","null",,,455104,,"170507_020108",,,,,,,"3.5109","1.7302","null","null","null","79.1340","2126","6.3600",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.1400","0.000","0.000","null","null","null","null"
"SL","2017-05-06","77.7","1.9150","6.3295","Chris Iannetta",435622,571578,"null","swinging_strike",,,,,"5","null","R","R","L","COL","ARI","S","null","null",2,0,2017,"0.3290","0.2449","-0.2405","2.5121","null","null","null",0,5,"Bot","null","null",,,455104,,"170507_020035",,,,,,,"3.3984","1.4987","null","null","null","77.9930","2220","6.1590",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.3413","0.000","0.000","null","null","null","null"
"FF","2017-05-06","90.4","1.9756","6.2474","Chris Iannetta",435622,571578,"null","ball",,,,,"12","null","R","R","L","COL","ARI","B","null","null",1,0,2017,"-0.8737","1.2766","1.2171","2.9113","null","null","null",0,5,"Bot","null","null",,,455104,,"170507_020021",,,,,,,"3.5034","1.7527","null","null","null","91.5900","2107","6.6420",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.8583","0.000","0.000","null","null","null","null"
"CH","2017-05-06","88.7","2.1201","6.3487","Chris Iannetta",435622,571578,"null","ball",,,,,"12","null","R","R","L","COL","ARI","B","null","null",0,0,2017,"-0.9518","1.2206","2.0723","2.7384","null","null","null",0,5,"Bot","null","null",,,455104,,"170507_020008",,,,,,,"3.5522","1.7039","null","null","null","89.5980","2134","6.4610",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.0392","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.5","1.9478","6.1181","Chris Iannetta",571448,571578,"strikeout","swinging_strike",,,,,"4","Nolan Arenado strikes out swinging.  ","R","R","L","COL","ARI","S","null","null",2,2,2017,"-0.2205","-0.0637","-0.6121","2.2721","null","518934.00","null",2,4,"Bot","null","null",,,455104,,"170507_014358",,,,,,,"3.4584","1.5886","null","null","null","81.9630","2293","6.2440",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.2562","0.000","0.000","0.00",1,0,0
"CH","2017-05-06","83.0","1.9998","6.0526","Chris Iannetta",571448,571578,"null","blocked_ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",1,2,2017,"-0.3759","0.2489","-1.7228","0.2194","null","518934.00","null",2,4,"Bot","null","null",,,455104,,"170507_014326",,,,,,,"3.4832","1.9022","null","null","null","83.2300","2456","6.2730",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.2272","0.000","0.000","null","null","null","null"
"FF","2017-05-06","92.9","1.9487","6.1090","Chris Iannetta",571448,571578,"null","foul",,,,,"14","null","R","R","L","COL","ARI","S","null","null",1,1,2017,"-0.9297","1.0063","0.8754","2.2150","null","518934.00","null",2,4,"Bot","null","null",,,455104,,"170507_014252",,,,,,,"3.4384","1.5886","null","null","null","94.3020","2126","6.7010",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.7993","0.000","0.000","null","null","null","null"
"FF","2017-05-06","92.0","1.9937","6.2589","Chris Iannetta",571448,571578,"null","foul",,,,,"3","null","R","R","L","COL","ARI","S","null","null",1,0,2017,"-0.7167","1.6490","0.3032","3.1701","null","518934.00","null",2,4,"Bot","null","null",,,455104,,"170507_014225",,,,,,,"3.4384","1.5886","null","null","null","93.0180","2117","6.6800",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.8205","0.000","0.000","null","null","null","null"
"SL","2017-05-06","81.7","1.9446","6.1895","Chris Iannetta",571448,571578,"null","ball",,,,,"13","null","R","R","L","COL","ARI","B","null","null",0,0,2017,"-0.0231","0.8397","-1.6890","1.5734","null","null","518934.00",2,4,"Bot","null","null",,,455104,,"170507_014144",,,,,,,"3.4446","1.7839","null","null","null","81.9380","2276","6.3370",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.1635","0.000","0.000","null","null","null","null"
"FF","2017-05-06","92.7","1.8967","6.1834","Chris Iannetta",518934,571578,"single","hit_into_play_score",,,,,"4","DJ LeMahieu singles on a sharp line drive to center fielder A.   Pollock.   Charlie Blackmon scores.  ","R","R","L","COL","ARI","X","null","line_drive",1,1,2017,"-0.7804","1.2277","-0.5029","2.5613","453568.00","null","null",2,4,"Bot","121.38","123.83",,,455104,,"170507_014056",,,,,,,"3.5783","1.6386","184","102.7","7.0510","93.9340","2356","6.7590",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.7412","0.693","0.661","0.90",1,1,0
"FF","2017-05-06","93.2","1.8988","6.1959","Chris Iannetta",518934,571578,"null","foul",,,,,"6","null","R","R","L","COL","ARI","S","null","null",1,0,2017,"-0.7409","1.0912","0.7389","2.6882","453568.00","null","null",2,4,"Bot","null","null",,,455104,,"170507_014031",,,,,,,"3.5683","1.6386","null","null","null","94.4180","2120","6.6910",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.8091","0.000","0.000","null","null","null","null"
"FF","2017-05-06","93.3","2.1097","6.1034","Chris Iannetta",518934,571578,"null","ball",,,,,"3","null","R","R","L","COL","ARI","B","null","null",0,0,2017,"-0.7788","0.9058","0.7604","3.3739","453568.00","null","null",2,4,"Bot","null","null",,,455104,,"170507_014013",,,,,,,"3.6696","1.9152","null","null","null","94.8370","2205","6.7310",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.7696","0.000","0.000","null","null","null","null"
"SL","2017-05-06","80.5","2.2286","6.1744","Chris Iannetta",453568,571578,"triple","hit_into_play_score",,,,,"5","Charlie Blackmon triples (4) on a ground ball to right fielder Gregor Blanco.   Tyler Anderson scores.  ","R","L","L","COL","ARI","X","null","ground_ball",0,0,2017,"0.4263","0.2690","-0.0385","2.5286","null","null","542881.00",2,4,"Bot","209.45","100.89",,,455104,,"170507_013907",,,,,,,"3.4284","1.5387","null","94.3","-12.1000","80.4170","2202","6.1680",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.3319","0.195","0.183","1.60",1,1,2
"CH","2017-05-06","88.7","1.9078","6.2798","Chris Iannetta",542881,571578,"force_out","hit_into_play",,,,,"4","Tyler Anderson ground bunts into a force out, pitcher Patrick Corbin to shortstop Nick Ahmed.   Ryan Hanigan out at 2nd.    Tyler Anderson to 1st.  ","R","L","L","COL","ARI","X","1","ground_ball",1,0,2017,"-0.5744","1.2312","-0.3270","3.0422","null","null","452672.00",1,4,"Bot","120.47","183.50",,,455104,,"170507_013812",,,,,,,"3.9223","1.6256","null","41.0","-39.0000","90.1660","2259","6.8040",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.6964","0.139","0.128","0.00",1,0,0
"SL","2017-05-06","79.5","2.0124","6.1981","Chris Iannetta",542881,571578,"null","blocked_ball",,,,,"13","null","R","L","L","COL","ARI","B","null","null",0,0,2017,"-0.2862","0.3858","-1.4249","0.9425","null","null","452672.00",1,4,"Bot","null","null",,,455104,,"170507_013743",,,,,,,"3.4484","1.7720","null","null","null","79.6090","2378","6.4740",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"54.0266","0.000","0.000","null","null","null","null"
"FF","2017-05-06","91.7","2.0422","6.2247","Chris Iannetta",452672,571578,"single","hit_into_play_no_out",,,,,"8","Ryan Hanigan singles on a ground ball to right fielder Gregor Blanco.  ","R","R","L","COL","ARI","X","null","ground_ball",0,0,2017,"-0.9170","1.3223","-0.0260","1.8744","null","null","null",1,4,"Bot","164.96","100.09",,,455104,,"170507_013643",,,,,,,"3.1684","1.4487","56","97.7","0.6070","92.6950","2054","6.6920",490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,"53.8080","0.473","0.442","0.90",1,1,0
